Audio_ID,Audio_Path,Audio_Info_ID,Speaker_ID,Background_Modifier_ID
5022,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/orzuu/audio05-cafe-5eac8252-13a8-4f74-8f68-048a4d97f0ee-10239.webm,5,agtbv,1
5023,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/orzuu/audio05-highway-6e26b832-5ac7-4501-b6dc-2d8480c7cb70-112115.webm,5,agtbv,2
5024,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/orzuu/audio05-park-f3ba6e49-5367-4371-b14c-27e41969b31d-20207.webm,5,agtbv,3
5025,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lgong/audio05-cafe-ddac823e-0cda-4315-a6b6-841ae9ee9d28-13832.webm,5,agtbv,1
5026,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lgong/audio05-highway-d8b1f422-28b2-445d-ade4-9d5d08948b5b-126561.webm,5,agtbv,2
5027,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lgong/audio05-park-0a8a3d3f-11b5-4ff9-8628-d5bcf065e7b8-125801.webm,5,agtbv,3
5028,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lipny/audio05-cafe-8bb2dc88-ee3c-4048-9f49-245833b6d4f2-5416.webm,5,agtbv,1
5029,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lipny/audio05-highway-ffc4be05-ef5b-4faf-a80d-d00b4104cd5f-69893.webm,5,agtbv,2
5030,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lipny/audio05-park-ea0f333f-6d7d-4925-9bf9-0d5a0aee607c-13879.webm,5,agtbv,3
5031,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio05-cafe-95d27bf2-33e0-45e4-9aee-f2d71b404fb4-7227.webm,5,agtbv,1
5032,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio05-highway-59ed54cb-d4b8-4e4d-a600-129447a7ebf7-111308.webm,5,agtbv,2
5033,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio05-park-199ebaa5-a6f6-4cd3-84aa-6e1f92929c64-245694.webm,5,agtbv,3
5034,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio05-cafe-a1bc725e-b823-4a70-bda4-0aef57a61d22-3193.webm,5,agtbv,1
5035,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio05-highway-a513da5c-89e2-4d76-816c-225890c8f878-89731.webm,5,agtbv,2
5036,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio05-park-03020f16-c6bd-4a0c-bfd7-7e58abfb4d1d-8494.webm,5,agtbv,3
5037,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bzafp/audio05-cafe-e4e5a6a3-1c73-40dc-87c3-e7e48d746734-11442.webm,5,agtbv,1
5038,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bzafp/audio05-highway-fe1f67f1-755c-4176-afb2-213e6749bca2-111542.webm,5,agtbv,2
5039,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bzafp/audio05-park-5ec8240e-ef99-4750-8822-cd028beb2500-38708.webm,5,agtbv,3
5040,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/snobq/audio05-cafe-c87a0ca5-96c4-42e7-b229-636f4bb79ddb-15661.webm,5,agtbv,1
5041,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/snobq/audio05-highway-e9b80e3c-ed8b-4012-97f5-6de6d95992b3-11253.webm,5,agtbv,2
5042,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/snobq/audio05-park-521e4db0-cc4e-4b88-b09c-786ded87664d-149986.webm,5,agtbv,3
5043,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hjtrs/audio05-cafe-2ff65ecd-da23-4a7d-bf55-a22508278193-8291.webm,5,agtbv,1
5044,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hjtrs/audio05-highway-3fac7fdb-42c2-4cf9-91f2-ec16a61d867d-17265.webm,5,agtbv,2
5045,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hjtrs/audio05-park-43667e77-ed97-4226-a978-3ba565628e00-253004.webm,5,agtbv,3
5046,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/jrflq/audio05-cafe-a5db86b5-0303-4b00-922d-571049af23f4-12091.webm,5,agtbv,1
5047,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/jrflq/audio05-highway-d4519a69-7924-4cef-9065-9162bd0f3a07-26895.webm,5,agtbv,2
5048,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/jrflq/audio05-park-03de0b06-82aa-4389-8d18-101bea65a815-30663.webm,5,agtbv,3
5049,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/cwncd/audio05-cafe-c6af5892-4415-496d-8896-d621e6c722a5-6604.webm,5,agtbv,1
5050,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/cwncd/audio05-highway-af6b8e99-2813-4aca-ad3a-fd10056573c2-20362.webm,5,agtbv,2
5051,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/cwncd/audio05-park-edec3e9a-6d94-4b88-a789-5424f9e4deeb-46135.webm,5,agtbv,3
5052,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/umrmo/audio05-cafe-f8cd59ab-c207-42b2-adb6-377bdbcb3908-7606.webm,5,agtbv,1
5053,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/umrmo/audio05-highway-352669ff-da5e-437a-816c-b7770a39f9c5-126717.webm,5,agtbv,2
5054,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/umrmo/audio05-park-65c4010d-471c-436d-9610-17eea491805c-47089.webm,5,agtbv,3
5055,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gnwlo/audio05-cafe-e45d2155-9682-4d51-8831-a8b164568284-828.webm,5,agtbv,1
5056,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gnwlo/audio05-highway-4bba5918-a6b7-4c6e-807f-1e088f82fc87-43408.webm,5,agtbv,2
5057,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gnwlo/audio05-park-8aab079e-75cd-4fd0-ae95-d1a3500a1f90-235992.webm,5,agtbv,3
5058,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hbsfu/audio05-cafe-08d606c2-af0c-4389-b430-d13b1b601e0c-136.webm,5,agtbv,1
5059,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hbsfu/audio05-highway-9116803c-71ca-476b-aff5-ba8286fa95f5-56.webm,5,agtbv,2
5060,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hbsfu/audio05-park-b6335fad-6b50-45ab-ac70-2e84df6494c8-245413.webm,5,agtbv,3
5061,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bllhh/audio05-cafe-32dc2bf4-60d2-436f-bad2-f029e7c338fd-1958.webm,5,agtbv,1
5062,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bllhh/audio05-highway-de496dc8-b9e3-4f36-8c23-38117b184c16-90318.webm,5,agtbv,2
5063,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bllhh/audio05-park-1020e0e1-6c64-4c7c-b124-413e3a017c20-290157.webm,5,agtbv,3
5064,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/egmai/audio05-cafe-bae6c193-4297-4334-9b3a-7a503b459d68-11970.webm,5,agtbv,1
5065,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/egmai/audio05-highway-296a9da1-49fe-48e6-bba0-34b40ed3ead3-38419.webm,5,agtbv,2
5066,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/egmai/audio05-park-42a6f5fd-5bf2-4544-be31-fe66b569a0a1-116324.webm,5,agtbv,3
5067,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/rocdz/audio05-cafe-91282381-97b9-4d50-ab42-05eea66c26fb-14472.webm,5,agtbv,1
5068,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/rocdz/audio05-highway-9a727e4f-28d3-4df0-af48-7d5bcfc374d1-28539.webm,5,agtbv,2
5069,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/rocdz/audio05-park-284ff26e-475e-4026-8ed6-529b7e5bf099-256961.webm,5,agtbv,3
5070,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zrfly/audio05-cafe-83d4be62-1592-49cd-93b7-47d4f12a8ae6-12141.webm,5,agtbv,1
5071,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zrfly/audio05-highway-417cbb16-ecea-4976-ae3d-64889d741052-126738.webm,5,agtbv,2
5072,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zrfly/audio05-park-d116cdef-9c74-4f0f-9d7e-c297ecae25ad-103677.webm,5,agtbv,3
5073,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/daoba/audio05-cafe-8155ad21-953d-4913-965b-11e62c16058c-4675.webm,5,agtbv,1
5074,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/daoba/audio05-highway-f7ff9059-8dae-418e-bf7c-43332370bb81-31889.webm,5,agtbv,2
5075,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/daoba/audio05-park-df007096-92d1-4560-aa56-095320542d9e-88369.webm,5,agtbv,3
5076,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/slcxm/audio05-cafe-9e2b1bbb-e28d-455b-9b62-dd5654b807c9-5628.webm,5,agtbv,1
5077,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/slcxm/audio05-highway-177d8b3d-2d84-4aa9-a5fd-939d6f0b2fa1-80698.webm,5,agtbv,2
5078,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/slcxm/audio05-park-b3a8be9d-91f0-46b6-89fb-438514c979e6-51805.webm,5,agtbv,3
5079,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/omtyq/audio05-cafe-79bdeec6-ed39-460a-b6f0-4df26b161211-12568.webm,5,agtbv,1
5080,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/omtyq/audio05-highway-5e1d9c03-2d37-43ed-bc61-450d92cf50fa-10578.webm,5,agtbv,2
5081,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/omtyq/audio05-park-2148b71e-4488-4255-a987-8e40af074763-63017.webm,5,agtbv,3
5082,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gkwmk/audio06-cafe-1c831707-d3b9-4f1f-bb32-8de556ca9657-9732.webm,6,agtbv,1
5083,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gkwmk/audio06-highway-42d1678e-9388-4ba3-bac9-c600f121e447-3881.webm,6,agtbv,2
5084,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gkwmk/audio06-park-1bcb91a0-eb5d-4524-ac61-f2887cc98aa3-218038.webm,6,agtbv,3
5085,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/orzuu/audio06-cafe-0fbba68a-f5b8-4e9a-88cc-33a940c9e231-10134.webm,6,agtbv,1
5086,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/orzuu/audio06-highway-42285a05-9821-4b7b-977b-231eeea47062-30629.webm,6,agtbv,2
5087,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/orzuu/audio06-park-c5510d6b-a55d-4925-a60c-e346d543ec26-238654.webm,6,agtbv,3
5088,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lgong/audio06-cafe-e45fe97a-fdfd-4209-a144-ad524d8efdee-12778.webm,6,agtbv,1
5089,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lgong/audio06-highway-e0ec9dd2-f55d-4573-9f53-7712c825f81b-49387.webm,6,agtbv,2
5090,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lgong/audio06-park-b9178dc8-c12d-4ddd-bfa2-53f1d3b41c4a-39456.webm,6,agtbv,3
5091,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lipny/audio06-cafe-654075b1-8120-4a5e-a84c-f0e6999a4318-2905.webm,6,agtbv,1
5092,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lipny/audio06-highway-ed1b92fe-dc6a-4b88-89aa-75aa54190af7-106908.webm,6,agtbv,2
5093,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lipny/audio06-park-a5df0a8a-8f4b-4509-bff4-862abf9406b6-68558.webm,6,agtbv,3
5094,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio06-cafe-493d63a3-bdb5-413f-8111-9adb49b3f1bc-12504.webm,6,agtbv,1
5095,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio06-highway-89a2be1a-f70a-4590-b62a-53cd17db5944-80256.webm,6,agtbv,2
5096,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio06-park-546c771c-972e-4641-9d08-1499f8f56850-290346.webm,6,agtbv,3
5097,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio06-cafe-9ad2de2a-965f-4edc-8937-de303bdb53ca-2162.webm,6,agtbv,1
5098,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio06-highway-1bb20b41-b8c5-4141-a222-13724c1962c2-91856.webm,6,agtbv,2
5099,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio06-park-159c9e0c-4c53-4a5b-ae13-64b2d5bce528-93472.webm,6,agtbv,3
5100,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bzafp/audio06-cafe-c676808a-8924-404a-bd96-cb4153d7fbf0-14649.webm,6,agtbv,1
5101,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bzafp/audio06-highway-a219e2e7-ab2d-42cd-a64a-f7945c71e704-83426.webm,6,agtbv,2
5102,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bzafp/audio06-park-45c7b56b-b04b-40c0-9041-dc23e023f685-86074.webm,6,agtbv,3
5103,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/snobq/audio06-cafe-ca7498b2-07c4-43ed-a730-28f9adb85702-1655.webm,6,agtbv,1
5104,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/snobq/audio06-highway-245e36c6-9a37-47d6-9a9c-fdd76252f8d3-78570.webm,6,agtbv,2
5105,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/snobq/audio06-park-6a4c4208-b231-4aeb-af8c-d36461962253-14429.webm,6,agtbv,3
5106,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hjtrs/audio06-cafe-9852fa9f-f5b5-4772-800f-6824d843943b-11718.webm,6,agtbv,1
5107,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hjtrs/audio06-highway-0654d330-2366-4d77-8059-ec00f315d7f9-94116.webm,6,agtbv,2
5108,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hjtrs/audio06-park-8e432b39-af1e-4fcd-ae98-f6f5763b673f-277869.webm,6,agtbv,3
5109,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/jrflq/audio06-cafe-55988936-4407-4d4f-8d7d-49b9842dd4a8-10385.webm,6,agtbv,1
5110,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/jrflq/audio06-highway-e33c6a0b-2a42-473e-a5c7-24ddbf5d6806-12188.webm,6,agtbv,2
5111,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/jrflq/audio06-park-dc267bca-350b-4f7d-b495-8605de58c0d2-43113.webm,6,agtbv,3
5112,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/cwncd/audio06-cafe-7bf18828-776d-42da-b642-b68119f5d6a9-9720.webm,6,agtbv,1
5113,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/cwncd/audio06-highway-22df8652-6320-4547-aaac-8003d1bbe009-114585.webm,6,agtbv,2
5114,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/cwncd/audio06-park-f52ed193-f1b1-4861-87e3-8e1c867c7b9d-135829.webm,6,agtbv,3
5115,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/umrmo/audio06-cafe-a9982cb9-9f64-4d10-90ac-260037c99efe-6321.webm,6,agtbv,1
5116,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/umrmo/audio06-highway-0ca9b272-7222-45c4-ba3d-7b87d9ffd453-98550.webm,6,agtbv,2
5117,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/umrmo/audio06-park-b0492f92-e68f-4e55-bfc3-af5f6a218d9a-145041.webm,6,agtbv,3
5118,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gnwlo/audio06-cafe-9039938a-d3c6-459c-b8d9-943835b41697-4588.webm,6,agtbv,1
5119,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gnwlo/audio06-highway-0611b55a-4c86-46e5-aea0-f3f6cd1184b6-121401.webm,6,agtbv,2
5120,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gnwlo/audio06-park-15066c33-ae12-4a5a-8397-a5cdd5035651-112036.webm,6,agtbv,3
5121,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hbsfu/audio06-cafe-e5f4ca75-700c-4b1a-badd-5756ae2ef939-9468.webm,6,agtbv,1
5122,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hbsfu/audio06-highway-787c2e14-4f8e-46be-811d-a8d4e079570c-102068.webm,6,agtbv,2
5123,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/hbsfu/audio06-park-6bfa5d53-10a3-49eb-8dc9-68876b383000-67958.webm,6,agtbv,3
5124,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bllhh/audio06-cafe-51cf21f5-dfbe-4c5c-8761-e2fa4a451689-6587.webm,6,agtbv,1
5125,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bllhh/audio06-highway-88d6fda8-298f-4f30-ba84-249ae2fb23d9-29044.webm,6,agtbv,2
5126,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bllhh/audio06-park-7f117719-09f3-4c33-a62a-02b243d65fa4-156236.webm,6,agtbv,3
5127,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/egmai/audio06-cafe-a038bb66-bc88-40e4-b5f2-170724c6edca-9858.webm,6,agtbv,1
5128,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/egmai/audio06-highway-99132791-9611-47d1-8ec8-bb3382dd28e5-38199.webm,6,agtbv,2
5129,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/egmai/audio06-park-2bb39018-f72d-421a-be3e-5efcb62d6ae2-242653.webm,6,agtbv,3
5130,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/rocdz/audio06-cafe-8233fdd7-2550-4d02-8a67-4be1e17bd88f-7512.webm,6,agtbv,1
5131,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/rocdz/audio06-highway-5ccaf312-2781-46a8-a9d2-a262ed4ad253-63721.webm,6,agtbv,2
5132,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/rocdz/audio06-park-56a09d82-c84e-4c59-94bc-2a4b6b039a73-12269.webm,6,agtbv,3
5133,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zrfly/audio06-cafe-4ead2b8e-1355-4405-aa69-9f1d6471ddd9-11356.webm,6,agtbv,1
5134,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zrfly/audio06-highway-dae4d7fb-204c-4226-ad22-838d77923d4f-27224.webm,6,agtbv,2
5135,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zrfly/audio06-park-4c39e65e-deb3-4910-b8db-6b97bbd53f3c-90334.webm,6,agtbv,3
5136,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/daoba/audio06-cafe-fb33c895-83e4-4107-a12b-5edb37d2b3d8-10832.webm,6,agtbv,1
5137,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/daoba/audio06-highway-182f99e2-3e78-4918-824d-1a69761b8558-114471.webm,6,agtbv,2
5138,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/daoba/audio06-park-b18a921e-25ff-49e3-818b-b3ffb56539fa-270765.webm,6,agtbv,3
5139,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/slcxm/audio06-cafe-c7bba76b-45be-4307-b5c6-390b64ab6ffe-1008.webm,6,agtbv,1
5140,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/slcxm/audio06-highway-665791a5-9de2-4886-9761-ef1086069601-59646.webm,6,agtbv,2
5141,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/slcxm/audio06-park-a23dd608-30ee-400e-9ca6-005087304a8c-21809.webm,6,agtbv,3
5142,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/omtyq/audio06-cafe-933996e7-de4a-4445-b682-f1ebbdd2f678-10744.webm,6,agtbv,1
5143,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/omtyq/audio06-highway-afef41e3-a280-466c-9bd9-4bbd871d1e51-74169.webm,6,agtbv,2
5144,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/omtyq/audio06-park-3dba3409-d7b3-467f-92dc-d147bbf2c541-264336.webm,6,agtbv,3
5145,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gkwmk/audio07-cafe-ae6f470f-4e77-4363-9113-1eb7f7ef2f2b-820.webm,7,agtbv,1
5146,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gkwmk/audio07-highway-a6f28141-15f4-4ec5-843a-7b20976a60ba-112035.webm,7,agtbv,2
5147,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gkwmk/audio07-park-3aa85856-ae32-4d20-99a8-d2e74b4735e0-122096.webm,7,agtbv,3
5148,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/orzuu/audio07-cafe-897f16de-42bc-423a-b636-0a4d8c31790b-14413.webm,7,agtbv,1
5149,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/orzuu/audio07-highway-0d54093a-cf5a-4340-a723-eb710cb2a0be-75104.webm,7,agtbv,2
5150,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/orzuu/audio07-park-cbe5bcae-babb-4549-9ac3-3cd34d2c35ed-42851.webm,7,agtbv,3
5151,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lgong/audio07-cafe-60747a74-c8da-4bfd-b611-ab5b78e71ac8-15222.webm,7,agtbv,1
5152,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lgong/audio07-highway-30085a38-a2db-427a-9e8c-5afb25cf692b-106864.webm,7,agtbv,2
5153,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lgong/audio07-park-a58420c8-a3f4-4a0a-a6c1-1f65a0d6e9c4-40338.webm,7,agtbv,3
5154,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lipny/audio07-cafe-98a80318-dcca-4aff-966a-aa51727d1406-12279.webm,7,agtbv,1
5155,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lipny/audio07-highway-90683e98-a622-4ec6-b399-55b2d13781a0-67807.webm,7,agtbv,2
5156,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/lipny/audio07-park-54ab59cf-0138-4de4-82a8-24335b47777f-212887.webm,7,agtbv,3
5157,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio07-cafe-7e900eff-d194-46a2-8b8e-08dda5c3a1f6-11059.webm,7,agtbv,1
5158,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio07-highway-a938abf7-4ce6-4346-acce-cafb396f4bf0-17949.webm,7,agtbv,2
5159,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio07-park-b61488cf-49a5-4eac-bb39-a95ad0b9935c-24505.webm,7,agtbv,3
5160,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio07-cafe-f0ef93fe-f39a-49d5-be88-16cbabd2db1d-5750.webm,7,agtbv,1
5161,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio07-highway-f1ce9919-edbf-4401-b7bd-a4c27fa7c62d-51051.webm,7,agtbv,2
5162,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio07-park-3dc2f5ca-96cb-44c9-a58a-178dfbf47c22-264470.webm,7,agtbv,3
5163,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bzafp/audio07-cafe-8a79afc8-39f1-4076-a790-5a2b74296000-4427.webm,7,agtbv,1
5164,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bzafp/audio07-highway-164b3b5a-a67a-4eba-9622-d414ddb16fd4-112562.webm,7,agtbv,2
5165,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/bzafp/audio07-park-82118df7-064f-41fa-ac46-011ab362271d-118807.webm,7,agtbv,3
5166,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/snobq/audio07-cafe-1a783a9d-2eab-4fd5-bfca-60e321ab5bc9-6222.webm,7,agtbv,1
5167,//home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/snobq/audio07-highway-0f32dd28-02ca-48fd-a341-3dff4fa19ad1-26885.webm,7,agtbv,2
